"year_","country","zone_id","month_grouped","hour_grouped","total_direct_carbon_emission","next_direct_carbon_emission","direct_decrease_or_increase","total_lca_carbon_emission","next_lca_carbon_emission","lca_decrease_or_increase","avg_renewable_percentage","avg_low_carbon_percentage"
"2024","Norway","NO","9","8","205.39","238.01","15.88","931.53","969.63","4.09","97.51","98.43"
"2024","Norway","NO","9","9","238.01","287.64","20.85","969.63","1031.81","6.41","96.85","98.27"
"2024","Norway","NO","9","10","287.64","310.84","8.07","1031.81","1061.99","2.92","96.49","98.01"
"2024","Norway","NO","9","11","310.84","280.66","-9.71","1061.99","1020.93","-3.87","96.30","97.88"
"2024","Norway","NO","9","12","280.66","231.26","-17.60","1020.93","958.98","-6.07","96.31","98.04"
"2024","Norway","NO","9","13","231.26","198.23","-14.28","958.98","921.39","-3.92","96.81","98.27"
"2024","Norway","NO","9","14","198.23","194.41","-1.93","921.39","923.98","0.28","97.52","98.44"
"2024","Norway","NO","9","15","194.41","194.44","0.02","923.98","922.99","-0.11","98.03","98.45"
"2024","Norway","NO","9","16","194.44","194.23","-0.11","922.99","919.00","-0.43","98.01","98.45"
"2024","Norway","NO","9","17","194.23","190.41","-1.97","919.00","906.68","-1.34","97.87","98.46"
"2024","Norway","NO","9","18","190.41","190.99","0.30","906.68","901.57","-0.56","97.52","98.49"
"2024","Norway","NO","9","19","190.99","202.20","5.87","901.57","908.45","0.76","97.15","98.48"
"2024","Norway","NO","9","20","202.20","217.75","7.69","908.45","925.06","1.83","96.67","98.41"
"2024","Norway","NO","9","21","217.75","227.17","4.33","925.06","933.70","0.93","96.45","98.31"
"2024","Norway","NO","9","22","227.17","245.55","8.09","933.70","957.23","2.52","96.16","98.25"
"2024","Norway","NO","9","23","245.55","0","0","957.23","0","0","96.07","98.14"
"2024","Norway","NO","10","0","242.82","250.76","3.27","968.00","976.23","0.85","95.07","98.23"
"2024","Norway","NO","10","1","250.76","236.12","-5.84","976.23","960.02","-1.66","94.88","98.18"
"2024","Norway","NO","10","2","236.12","217.70","-7.80","960.02","944.48","-1.62","94.93","98.24"
"2024","Norway","NO","10","3","217.70","201.72","-7.34","944.48","935.33","-0.97","95.51","98.33"
"2024","Norway","NO","10","4","201.72","188.95","-6.33","935.33","926.70","-0.92","96.45","98.46"
"2024","Norway","NO","10","5","188.95","181.02","-4.20","926.70","919.40","-0.79","97.02","98.56"
"2024","Norway","NO","10","6","181.02","183.73","1.50","919.40","923.54","0.45","97.19","98.62"
"2024","Norway","NO","10","7","183.73","186.70","1.62","923.54","926.24","0.29","97.18","98.60"
"2024","Norway","NO","10","8","186.70","205.71","10.18","926.24","946.26","2.16","97.04","98.59"
"2024","Norway","NO","10","9","205.71","224.64","9.20","946.26","967.09","2.20","96.72","98.50"
"2024","Norway","NO","10","10","224.64","235.70","4.92","967.09","978.58","1.19","96.37","98.41"
"2024","Norway","NO","10","11","235.70","219.33","-6.95","978.58","957.06","-2.20","96.21","98.35"
"2024","Norway","NO","10","12","219.33","195.09","-11.05","957.06","928.80","-2.95","96.23","98.42"
"2024","Norway","NO","10","13","195.09","182.20","-6.61","928.80","916.84","-1.29","96.58","98.53"
"2024","Norway","NO","10","14","182.20","181.52","-0.37","916.84","920.00","0.34","96.98","98.60"
"2024","Norway","NO","10","15","181.52","176.69","-2.66","920.00","912.98","-0.76","97.33","98.61"
"2024","Norway","NO","10","16","176.69","173.32","-1.91","912.98","904.10","-0.97","97.33","98.64"
"2024","Norway","NO","10","17","173.32","176.98","2.11","904.10","902.62","-0.16","97.00","98.64"
"2024","Norway","NO","10","18","176.98","181.59","2.60","902.62","904.52","0.21","96.57","98.61"
"2024","Norway","NO","10","19","181.59","187.25","3.12","904.52","906.73","0.24","96.31","98.58"
"2024","Norway","NO","10","20","187.25","194.89","4.08","906.73","913.76","0.78","95.88","98.54"
"2024","Norway","NO","10","21","194.89","212.19","8.88","913.76","933.53","2.16","95.59","98.48"
"2024","Norway","NO","10","22","212.19","227.58","7.25","933.53","952.52","2.03","95.41","98.38"
"2024","Norway","NO","10","23","227.58","0","0","952.52","0","0","95.40","98.29"
"2024","Norway","NO","11","0","207.09","211.30","2.03","923.72","927.44","0.40","96.18","98.50"
"2024","Norway","NO","11","1","211.30","215.28","1.88","927.44","931.69","0.46","95.95","98.46"
"2024","Norway","NO","11","2","215.28","210.92","-2.03","931.69","928.42","-0.35","95.84","98.43"
"2024","Norway","NO","11","3","210.92","202.92","-3.79","928.42","923.95","-0.48","95.97","98.44"
"2024","Norway","NO","11","4","202.92","192.61","-5.08","923.95","915.02","-0.97","96.44","98.49"
"2024","Norway","NO","11","5","192.61","186.37","-3.24","915.02","910.73","-0.47","96.80","98.57"
"2024","Norway","NO","11","6","186.37","179.55","-3.66","910.73","904.03","-0.74","97.12","98.63"
"2024","Norway","NO","11","7","179.55","182.02","1.38","904.03","909.30","0.58","97.19","98.68"
"2024","Norway","NO","11","8","182.02","183.80","0.98","909.30","911.74","0.27","97.37","98.67"
"2024","Norway","NO","11","9","183.80","177.38","-3.49","911.74","904.36","-0.81","97.33","98.66"
"2024","Norway","NO","11","10","177.38","170.33","-3.97","904.36","896.07","-0.92","97.35","98.69"
"2024","Norway","NO","11","11","170.33","169.09","-0.73","896.07","893.97","-0.23","97.38","98.74"
"2024","Norway","NO","11","12","169.09","172.56","2.05","893.97","897.87","0.44","97.35","98.75"
"2024","Norway","NO","11","13","172.56","169.78","-1.61","897.87","893.86","-0.45","97.37","98.73"
"2024","Norway","NO","11","14","169.78","165.94","-2.26","893.86","889.95","-0.44","97.44","98.75"
"2024","Norway","NO","11","15","165.94","164.24","-1.02","889.95","888.94","-0.11","97.57","98.78"
"2024","Norway","NO","11","16","164.24","166.78","1.55","888.94","889.34","0.04","97.80","98.79"
"2024","Norway","NO","11","17","166.78","172.47","3.41","889.34","893.07","0.42","97.64","98.77"
"2024","Norway","NO","11","18","172.47","174.06","0.92","893.07","892.55","-0.06","97.49","98.75"
"2024","Norway","NO","11","19","174.06","177.53","1.99","892.55","896.86","0.48","97.27","98.73"
"2024","Norway","NO","11","20","177.53","184.26","3.79","896.86","903.48","0.74","97.20","98.71"
"2024","Norway","NO","11","21","184.26","198.23","7.58","903.48","917.16","1.51","96.99","98.66"
"2024","Norway","NO","11","22","198.23","202.48","2.14","917.16","919.96","0.31","96.54","98.57"
"2024","Norway","NO","11","23","202.48","0","0","919.96","0","0","96.39","98.53"
"2024","Norway","NO","12","0","209.62","224.94","7.31","930.93","947.67","1.80","95.90","98.55"
"2024","Norway","NO","12","1","224.94","228.36","1.52","947.67","950.23","0.27","95.73","98.46"
"2024","Norway","NO","12","2","228.36","223.26","-2.23","950.23","943.87","-0.67","95.52","98.43"
"2024","Norway","NO","12","3","223.26","197.83","-11.39","943.87","917.84","-2.76","95.50","98.45"
"2024","Norway","NO","12","4","197.83","175.85","-11.11","917.84","900.02","-1.94","95.84","98.58"
"2024","Norway","NO","12","5","175.85","178.32","1.40","900.02","910.18","1.13","96.56","98.72"
"2024","Norway","NO","12","6","178.32","175.55","-1.55","910.18","910.97","0.09","97.16","98.72"
"2024","Norway","NO","12","7","175.55","156.49","-10.86","910.97","889.55","-2.35","97.45","98.73"
"2024","Norway","NO","12","8","156.49","155.81","-0.43","889.55","891.62","0.23","97.71","98.87"
"2024","Norway","NO","12","9","155.81","154.37","-0.92","891.62","890.49","-0.13","97.92","98.87"
"2024","Norway","NO","12","10","154.37","155.13","0.49","890.49","890.46","0.00","97.89","98.88"
"2024","Norway","NO","12","11","155.13","155.32","0.12","890.46","890.22","-0.03","97.81","98.88"
"2024","Norway","NO","12","12","155.32","158.18","1.84","890.22","894.48","0.48","97.80","98.89"
"2024","Norway","NO","12","13","158.18","156.10","-1.31","894.48","894.45","0.00","97.92","98.87"
"2024","Norway","NO","12","14","156.10","157.65","0.99","894.45","897.25","0.31","98.11","98.88"
"2024","Norway","NO","12","15","157.65","156.24","-0.89","897.25","894.91","-0.26","98.14","98.87"
"2024","Norway","NO","12","16","156.24","157.95","1.09","894.91","895.69","0.09","98.15","98.87"
"2024","Norway","NO","12","17","157.95","163.07","3.24","895.69","898.51","0.31","98.08","98.86"
"2024","Norway","NO","12","18","163.07","163.13","0.04","898.51","894.66","-0.43","97.77","98.83"
"2024","Norway","NO","12","19","163.13","163.15","0.01","894.66","891.44","-0.36","97.49","98.83"
"2024","Norway","NO","12","20","163.15","172.95","6.01","891.44","899.00","0.85","97.17","98.83"
"2024","Norway","NO","12","21","172.95","191.30","10.61","899.00","915.04","1.78","96.72","98.77"
"2024","Norway","NO","12","22","191.30","208.43","8.95","915.04","931.46","1.79","96.26","98.66"
"2024","Norway","NO","12","23","208.43","0","0","931.46","0","0","96.02","98.57"
